Category,Name,Price,Description,URL
https://www.net32.com/ec/laboratory-products-t-511,"Lenk Butane Burner with Free Cylinder, Provides 7 Hours of Clean Butane Flame. Complete Unit",$52.40,Single burner,https://www.net32.com/ec/lenk-butane-burner-free-cylinder-provides-7-d-98055?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,The Dynamic Duo The Dynamic Duo. Combines two popular Buffalo Dental units into one complete,$734.74,Single unit,https://www.net32.com/ec/dynamic-duo-combines-two-popular-buffalo-dental-d-145895?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Red Wing Lathe #26A - 1/4 HP, 1725/3450 rpm two speed, Low Base (4 1/2""). For use on top",$558.93,Single unit,https://www.net32.com/ec/red-wing-lathe-26a-1-4-hp-d-20651?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Pemaco Orthodontic Stone Orthodontic Stone - White, Type III 25 Lb/Box. A fine pure white stone",$51.80,25 pound box,https://www.net32.com/ec/pemaco-orthodontic-stone-white-type-iii-25-d-120784?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"House Brand Die Stone - Type V, Green, 50 Lb",$71.73,50 pound box,https://www.net32.com/ec/house-brand-die-stone-type-v-green-d-160079?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"M35 Lab Handpiece System M35 Electric Handpiece System, 120V/220V AC, Complete system includes",$561.34,,https://www.net32.com/ec/m35-lab-handpiece-system-electric-120v-220v-d-151167?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Woodpecker Dental Electric Motor, MT3, Single System. 1:5 Contra Angle LED Handpiece with water","$1,500.00",,https://www.net32.com/ec/woodpecker-dental-electric-motor-mt3-single-system-d-180469?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Blazer Torch Butane Refill, single 5 1/8 oz. Can",$12.45,5 1/8 oz. can,https://www.net32.com/ec/blazer-torch-butane-refill-single-5-1-d-9567?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Trap-Eze Disposable Plaster Trap - Complete Kit, 3-1/2 Gallon. Includes Sealed Bucket",$55.67,Single kit,https://www.net32.com/ec/trapeze-disposable-plaster-trap-complete-kit-31-d-10532?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Trap-Eze SS Self-Sanitizing Plaster Trap Complete Kit, 3-1/2 Gallon. With a built-in automatic",$54.69,Single unit,https://www.net32.com/ec/trapeze-ss-selfsanitizing-plaster-trap-complete-kit-d-145971?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"ProForm .040"" Splint Material, 5"" x 5"" 25/Bx. Stiff clear material is ideal for hard splints, thin",$21.75,Box of 25 sheets,https://www.net32.com/ec/proform-040-splint-material-5-x-25-d-97688?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"V35 Electric Handpiece System, 120V AC. High-powered, reliable, and value-priced. Includes gray",$605.77,,https://www.net32.com/ec/v35-electric-handpiece-system-120v-ac-highpowered-d-151176?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,Marathon M4 Brushed 35K Micromotor with H37L1 Handpiece and On/Off Foot Switch. Powerful,$222.00,,https://www.net32.com/ec/marathon-m4-brushed-35k-micromotor-h37l1-handpiece-d-161357?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Miltex Pumice Medium grit, 1 Lb",$19.35,1 pound,https://www.net32.com/ec/miltex-pumice-medium-grit-1-lb-d-117135?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Buffalo Dental .040"" clear soft EVA bleaching tray material 5"" x 5"" 25/pk",$21.99,Box of 25 sheets,https://www.net32.com/ec/buffalo-dental-040-clear-soft-eva-bleaching-d-150789?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,Pemaco Laboratory Stone Laboratory Stone - Buff 25 Lb/Bx. Type III All Purpose Stone. Compounded,$38.25,25 pound box,https://www.net32.com/ec/pemaco-laboratory-stone-buff-25-lb-bx-d-116373?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Rotex 782 Electric Lab Handpiece. Has all the basic features you need for grinding, polishing",$457.25,,https://www.net32.com/ec/rotex-782-electric-lab-handpiece-basic-features-d-137276?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Marathon Escort III Brush Control Box w/ SFP-27 Footswitch, H37L1 Handpiece, and Handpiece Stand",$175.00,,https://www.net32.com/ec/marathon-escort-iii-brush-control-box-w-d-173185?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Buffalo Dental Buffalo Vibrator #1A, 3 speed heavy-duty model with 4"" diameter rubber (84350)",$115.88,Single unit,https://www.net32.com/ec/buffalo-dental-vibrator-1a-3-speed-heavyduty-d-10516?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,ThermaKnife Replacement Pen with Knife Edge Tip,$31.88,Single pen,https://www.net32.com/ec/thermaknife-replacement-pen-knife-edge-tip-d-97556?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Pemaco Laser Rock Laser Rock, Pink. Very fast setting die stone used to make a model of the mouth",$40.21,25 pound box,https://www.net32.com/ec/pemaco-laser-rock-pink-fast-setting-die-d-120743?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"MedicNRG Grinding Box, Portable and Lightweight. Collects all dust from any final grinding",$189.99,Complete unit,https://www.net32.com/ec/medicnrg-grinding-box-portable-lightweight-collects-dust-d-106030?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"ProForm Vacuum Former, 110 Volt, Single Chambered, Aluminum Construction, 5 Year Warranty, Made",$435.00,Single unit,https://www.net32.com/ec/proform-vacuum-former-110-volt-single-chambered-d-121329?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Handler Super Sucker II Dust Collector System, No. 62-II develops 110 CFM for quiet and continuous",$979.98,Single unit,https://www.net32.com/ec/handler-super-sucker-ii-dust-collector-system-d-94296?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"ProForm .060 Soft EVA Tray Material 5"" x 5"" 25/Pk. Soft, clear, easily formed and trimmed",$26.49,Box of 25 sheets,https://www.net32.com/ec/proform-060-soft-eva-tray-material-5-d-120416?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,Meta Dental Vacuum Forming Machine 110V. Heavy duty spring and latch mechanism to hold all types,$198.12,Single unit,https://www.net32.com/ec/meta-dental-vacuum-forming-machine-110v-heavy-d-133729?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Osung Fox Style Plane Plate, 1/Pk. The patient's vertical dimension and occlusal plane",$52.95,Single plate,https://www.net32.com/ec/osung-fox-style-plane-plate-1-pk-d-111329?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Modern Materials Denstone Golden Stone, Regular Set, 25 Lb. Box",$38.12,25 pound box,https://www.net32.com/ec/modern-materials-denstone-golden-stone-regular-set-d-32330?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Buffalo Dental .040 Soft EVA Tray Material 5"" x 5"" 100/Pk. Soft, clear, easily formed and trimmed",$52.84,Box of 100 sheets,https://www.net32.com/ec/buffalo-dental-040-soft-eva-tray-material-d-146251?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"ProForm Mouthguard Resin Sheets, Clear, 5"" x 5"" .160 thick, Soft for energy absorption, Box of 25",$37.90,Box of 25 sheets,https://www.net32.com/ec/proform-mouthguard-resin-sheets-clear-5-x-d-120441?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"X35 Micromotor Lab Handpiece X35 Electric Laboratory Handpiece System, Speed up to 35,000 RPM, 120",$891.94,,https://www.net32.com/ec/x35-micromotor-lab-handpiece-electric-laboratory-system-d-97166?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"ProForm .120 Soft EVA Tray Material 5"" x 5"" 25/Pk. Soft, clear, easily formed and trimmed",$26.36,Box of 25 sheets,https://www.net32.com/ec/proform-120-soft-eva-tray-material-5-d-121039?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Stingray Micro Torch. A powerful, portable butane refillable torch. Features a high quality",$72.34,Single torch,https://www.net32.com/ec/stingray-micro-torch-powerful-portable-butane-refillable-d-139554?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Tray-Vac Vacuum Former, 120V AC, 7 1/2"" W x 9 1/2"" D x 15"" H, 17 lbs, High-Velocity Air-Flow",$402.97,Single unit,https://www.net32.com/ec/trayvac-vacuum-former-120v-ac-7-1-d-97146?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,X50 Electric Lab Handpiece X50 Brushless Handpiece System Complete 120V AC. Including Control,"$1,042.31",,https://www.net32.com/ec/x50-electric-lab-handpiece-brushless-system-complete-d-122261?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"House Brand Yellow Stone, Regular Set, 25 Lb. Box",$24.26,25 pound box,https://www.net32.com/ec/house-brand-yellow-stone-regular-set-25-d-106970?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"House Brand Yellow Lab Stone, Regular Set 25 Lb",$35.57,25 pound box,https://www.net32.com/ec/house-brand-yellow-lab-stone-regular-set-d-153263?queryID=16c17ab44e98b4bee40de0462fa80e61
https://www.net32.com/ec/laboratory-products-t-511,"Meta LED Grinding Box for Dust Collectors, Single Unit. Large glass window for a clear working",$272.44,Single unit,https://www.net32.com/ec/meta-led-grinding-box-dust-collectors-single-d-178253?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,Pemaco Laboratory Stone Laboratory Stone - Blue 25 Lb/Bx. Type III All Purpose Stone. Compounded,$39.70,25 pound box,https://www.net32.com/ec/pemaco-laboratory-stone-blue-25-lb-bx-d-120787?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Vanivac Filter bags for all Vaniman bag dust collectors, Filters 97% at 1 micron. Package of 5 Bags",$73.48,Package of 5 bags,https://www.net32.com/ec/vanivac-filter-bags-vaniman-dust-collectors-97-d-94336?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,MicroCab Plus Replacement Windows 10/Pk. Change in seconds with no tools required,$54.93,Package of 10 windows,https://www.net32.com/ec/microcab-plus-replacement-windows-10-pk-change-d-137829?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,Meta Lab Vibrator - Small Investment Vibrator. Compact design with quiet motor and variable speed,$85.09,Single unit,https://www.net32.com/ec/meta-lab-vibrator-small-investment-compact-design-d-130565?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,Dupli-Coe-Loid 16 Lb. Pail (2 Gallon volume). Duplicating Hydrocolloid Material to duplicate stone,$123.00,16 pound of duplicating material,https://www.net32.com/ec/duplicoeloid-16-lb-pail-2-gallon-volume-d-74307?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"ProForm .040"" Splint Material, 5"" x 5"" 625/Bx. Stiff clear material is ideal for hard splints",$391.75,Box of 625 sheets,https://www.net32.com/ec/proform-040-splint-material-5-x-625-d-121325?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"ProForm Dual Laminate (E-Gasket), 5"" x 5"" .080 (2mm) thick, Clear, A unique combination of two",$67.74,Box of 12 sheets,https://www.net32.com/ec/proform-dual-laminate-egasket-5-x-080-d-120019?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Miltex Pumice Fine grit, 1 Lb",$21.40,1 pound,https://www.net32.com/ec/miltex-pumice-fine-grit-1-lb-d-117134?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Trap-Eze Disposable Plaster Trap - Complete Kit, 5 Gallon. Includes Sealed Bucket",$60.21,Single kit,https://www.net32.com/ec/trapeze-disposable-plaster-trap-complete-kit-5-d-10531?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"ProForm .080"" Splint Material, 5"" x 5"" 50/Bx. Stiff clear material is ideal for hard splints, thin",$45.49,Box of 50 sheets,https://www.net32.com/ec/proform-080-splint-material-5-x-50-d-121320?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Buffalo Dental .160"" Clear EVA Mouthguard Material, 5"" x 5"", Box of 12 sheets",$19.64,Box of 12 sheets,https://www.net32.com/ec/buffalo-dental-160-clear-eva-mouthguard-material-d-123267?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Ray Foster 10"" Model Trimmer with 1/4"" Thick Grinding Wheel. Cast aluminum with stainless steel","$1,200.00",Single unit,https://www.net32.com/ec/ray-foster-10-model-trimmer-1-4-d-39115?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Keystone Blue plastic lab work pan, 12/pack. Size: 7″ x 5″ x 2-1/2″ (177.8 x 127 x 63.5 mm)",$25.73,Package of 12 pans,https://www.net32.com/ec/keystone-blue-plastic-lab-work-pan-12-d-93797?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"ProForm .030"" (0.75mm) Temporary Retainer Resin, 5"" x 5"" (127 x 127mm) 25/Bx. Soft EVA Resin",$27.55,Box of 25 sheets,https://www.net32.com/ec/proform-030-075mm-temporary-retainer-resin-5-d-142557?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Modern Materials Labstone - Type III, Buff, 25 Lb.Box. #50046277",$34.90,25 pound box,https://www.net32.com/ec/modern-materials-labstone-type-iii-buff-25-d-21239?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"House Brand Die Stone - Type V, Green, 25 Lb",$46.79,25 pound box,https://www.net32.com/ec/house-brand-die-stone-type-v-green-d-166905?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Handler Model Trimmer 31X - 10"" diameter, 1/4 HP. Swing-Open Front Housing for Ease of Cleaning",$737.45,Single trimmer,https://www.net32.com/ec/handler-model-trimmer-31x-10-diameter-1-d-97415?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"ProForm .020"" Splint Material 5"" x 5"" 50/Bx. Stiff clear material is ideal for hard splints, thin",$27.95,Box of 50 sheets,https://www.net32.com/ec/proform-020-splint-material-5-x-50-d-98337?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"JSP Mini Torch Micro Set, Blazer SO54 MT3000 Mini-gas Butane Rechargeable, Minitorch Blazer, hot",$54.16,1 Torch Set,https://www.net32.com/ec/jsp-mini-torch-micro-set-blazer-so54-d-166930?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Quickstone Buff Laboratory Model Stone Gypsum, 33lbs Bulk Pack. ISO Type 3 economical dental stone",$54.36,33 pound box,https://www.net32.com/ec/quickstone-buff-laboratory-model-stone-gypsum-33lbs-d-172356?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"GCLT Laboratory Putty, 1 jar Base, 1 jar Catalyst, Measures and Instractions",$265.31,"1 jar base, 1 jar catalyst",https://www.net32.com/ec/gclt-laboratory-putty-1-jar-base-catalyst-d-74311?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,House Brand Die Stone - Blue 25lb,$41.11,25 pound box,https://www.net32.com/ec/house-brand-die-stone-blue-25lb-d-153259?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"X35 Micromotor Lab Handpiece X35 Electric Laboratory Handpiece, speed up to 35,000 RPM",$341.70,,https://www.net32.com/ec/x35-micromotor-lab-handpiece-electric-laboratory-speed-d-151147?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Trap-Eze SS Trap-EZ SS Self-Sanitizing Trap - Bucket Refill, 3-1/2 Gallon Sealed Bucket Only",$28.43,Single unit,https://www.net32.com/ec/trapeze-ss-selfsanitizing-trap-bucket-refill-31-d-145972?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,Pemaco Laboratory Stone Laboratory Stone - Buff 50 Lb/Bx. Type III All Purpose Stone. Compounded,$52.11,50 pound box,https://www.net32.com/ec/pemaco-laboratory-stone-buff-50-lb-bx-d-133477?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"EPR Burning Alcohol (Denatured Ethanol), 1 Qt Bottle (33 fl oz)",$13.48,1 quart,https://www.net32.com/ec/epr-burning-alcohol-denatured-ethanol-1-qt-d-168519?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Cyclone Ray Foster CDC1 Dust Collector, Single Unit. One HP motor, 112 cubic feet per minute (CFM)",$975.00,Single unit,https://www.net32.com/ec/cyclone-ray-foster-cdc1-dust-collector-single-d-94341?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"BesQual Crown Boxes - 2"" x 1.50"" x 0.85"", Black Bottom / Clear Lid with Black Inserts, 500/Pk",$154.40,500 crown boxes,https://www.net32.com/ec/besqual-crown-boxes-2-x-150-085-d-149006?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,Bio-Art BIOART PLASTVAC-P7 - 110V Vacuum Model Forming Machine for Dental Labs. Features: Rotating,$398.00,Single unit - 110 V,https://www.net32.com/ec/bioart-plastvacp7-110v-vacuum-model-forming-machine-d-158709?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Modern Materials Labstone - Type III, Buff, 50 Lb.Box. #50046287",$67.62,50 pound box,https://www.net32.com/ec/modern-materials-labstone-type-iii-buff-50-d-21237?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"JSP 4"" Vibrator, Rubber Top, 110V. This variable-intensity model vibrator is ideal for mixing",$70.91,Single unit,https://www.net32.com/ec/jsp-4-vibrator-rubber-top-110v-variableintensity-d-139113?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Modern Materials Lab Plaster - White, Fast Set, 25 Lb. Box",$31.38,25 pound box,https://www.net32.com/ec/modern-materials-lab-plaster-white-fast-set-d-32346?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"ProForm .020"" Foam Bleaching Laminate Tray Material 5"" x 5"" 50/Pk. Vacuum Forming Material",$82.61,Box of 50 sheets,https://www.net32.com/ec/proform-020-foam-bleaching-laminate-tray-material-d-14182?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Marathon Handpiece Only. Model# H37L1. Max Speed: 35,000rpm. Torque: 3.2 Ncm. Weight: 201g",$104.00,,https://www.net32.com/ec/marathon-handpiece-model-h37l1-max-speed-35000rpm-d-161386?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"House Brand Disposable Plaster Trap Kit, 3-1/2 Gallon Kit",$47.79,Single unit,https://www.net32.com/ec/house-brand-disposable-plaster-trap-kit-31-d-105561?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Handler Super Sucker Dust Collector System, No. 62 develops 225 CFM suction capacity through two","$1,289.68",Single unit,https://www.net32.com/ec/handler-super-sucker-dust-collector-system-62-d-94295?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Keystone Pro-Vac Vacuum Former (110V) produces thermoplastic appliances such as mouthguards, night",$387.69,Single unit,https://www.net32.com/ec/keystone-provac-vacuum-former-110v-produces-thermoplastic-d-158818?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Garreco Express Set Dental Gypsum, Pink, 47.5 Lb. Box. Type IV specialty stone with an extremely",$104.85,47.5 pound box,https://www.net32.com/ec/garreco-express-set-dental-gypsum-pink-475-d-180027?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Gleco 64 oz. Trap System. Contains: Trap assembly, 2 - 64 oz. replacement bottles, all necessary",$109.40,Single unit,https://www.net32.com/ec/gleco-64-oz-trap-system-contains-assembly-d-73523?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"ProForm Tray Material, .125 thick 5"" x 5"", box of 100. Great for custom impression trays",$93.75,Box of 100 sheets,https://www.net32.com/ec/proform-tray-material-125-thick-5-x-d-121315?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Miltex Pumice Coarse grit, 1 Lb",$21.40,1 pound,https://www.net32.com/ec/miltex-pumice-coarse-grit-1-lb-d-137169?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"WonderFill, tongue and void filler that will take away your daily grind. requires no setup time",$54.74,1 Tub,https://www.net32.com/ec/wonderfill-tongue-void-filler-take-away-daily-d-151022?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Apt III Burner Portable dental butane burner, allows 1-handed operation. Uses Standard Butane",$180.56,Single burner,https://www.net32.com/ec/apt-iii-burner-portable-dental-butane-allows-d-146531?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"X40 Electric Lab Handpiece X40 Electric Handpiece System Complete, 120V AC, including Control","$1,019.79",,https://www.net32.com/ec/x40-electric-lab-handpiece-system-complete-120v-d-151165?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,DBA MT2 Dental Brushless Electric Motor with 1:5 Contra-angle LED Handpiece. Refined trimming,"$1,077.72",,https://www.net32.com/ec/dba-mt2-dental-brushless-electric-motor-15-d-171847?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Marathon N7 Brush Control Box. Includes an on/off footswitch (SFP-27), a speed control foot pedal",$269.01,,https://www.net32.com/ec/marathon-n7-brush-control-box-includes-footswitch-d-173182?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"LOCATOR CHAIRSIDE Patient Denture Removal Tool, 10/Pk. Large ergonomic handle for easy, no-slip",$64.50,Pack of 10,https://www.net32.com/ec/locator-chairside-patient-denture-removal-tool-10-d-182498?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,Aquapres High Capacity Hydraulic Pressure Curing Unit designed for use with self-Curing acrylic,$242.00,Single pressure pot,https://www.net32.com/ec/aquapres-high-capacity-hydraulic-pressure-curing-unit-d-90360?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Modern Materials Die Keen Die Keen - Type V Dental Gypsum, Green Regular Set, 25 Lb. Box",$70.67,25 pound box,https://www.net32.com/ec/modern-materials-die-keen-type-v-dental-d-32333?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"ProForm Single Color Mouthguard Laminate - Clear, 12/Box. 5"" x 5"" .160"" (4mm) Two Layer Vacuum",$75.44,Box of 12 sheets,https://www.net32.com/ec/proform-single-color-mouthguard-laminate-clear-12-d-14162?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Pemaco PemRock - Pink, Type 3 Stone. A fine hard, accurate stone recommended for models, crown",$51.74,25 pound box,https://www.net32.com/ec/pemaco-pemrock-pink-type-3-stone-fine-d-120783?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Microlab Digital 450 Optimus Set B with Handpiece, Variable Pedal. Includes Digital 450 control",$340.99,,https://www.net32.com/ec/microlab-digital-450-optimus-set-b-handpiece-d-176477?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Silky-Rock White, 33lbs Bulk Pack. ISO Type 4 low expansion die stone gypsum. Working Time 3-6",$64.74,33 pound box,https://www.net32.com/ec/silkyrock-silky-rock-white-33lbs-bulk-pack-d-172350?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Modern Materials Statstone StatStone, Pink Fast Set, 25 Lb. Box",$76.67,25 pound box,https://www.net32.com/ec/modern-materials-statstone-pink-fast-set-25-d-87317?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Gradia Gum Gingival Shade System Stater Kit: 2 Opaque - GO11, GO13 (2.4 ml each), 4 Body - G21",$419.10,Stater Kit,https://www.net32.com/ec/gradia-gum-gingival-shade-system-stater-kit-d-74171?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,Lang Denture Duplicating Flask for Use in Producing Full or Partial Dentures,$132.87,Single clip former,https://www.net32.com/ec/lang-denture-duplicating-flask-use-producing-full-d-87615?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Gleco 64 oz. Replacement Trap Bottles 6/Case. 7-1/4"" H",$31.88,6 jars,https://www.net32.com/ec/gleco-64-oz-replacement-trap-bottles-6-d-97094?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"Ray Foster MTD1C Dry Model Trimmer with Dust Collector. Rigid cutting surface gives a flat, smooth","$2,300.00",Dry model trimmer with dust collector,https://www.net32.com/ec/ray-foster-mtd1c-dry-model-trimmer-dust-d-97465?queryID=01d9115912e5d85df146a3554842eeb7
https://www.net32.com/ec/laboratory-products-t-511,"ProForm Retainer Material, 5"" x 5"" .030 Super Clear, box of 50. Stiff but clear material is ideal",$51.75,33 pound box,https://www.net32.com/ec/orthodontic-stone-whip-mix-super-white-33lbs-d-172357?queryID=90abcf55c0fd4912528278e681eca102
https://www.net32.com/ec/laboratory-products-t-511,"RMH3 Dental Multi-purpose Hydraulic Press Machine, Single Unit. Requires no special equipment",$465.94,,https://www.net32.com/ec/rmh3-dental-multipurpose-hydraulic-press-machine-single-d-182001?queryID=90abcf55c0fd4912528278e681eca102
